items,hedge,keys,size,p
37,2.054054,5,76,0.998824
38,2.052632,5,78,0.998824
39,2.025641,5,79,0.998824
40,2,5,80,0.998824
41,1.95122,5,80,0.998824
42,1.97619,5,83,0.998824
43,1.953488,5,84,0.998824
44,1.931818,5,85,0.998824
45,1.933333,5,87,0.998824
46,1.934783,5,89,0.998824
47,1.914894,5,90,0.998824
48,1.875,5,90,0.998824
49,1.897959,5,93,0.998824
1,14,9,14,0.998825
2,8,11,16,0.998825
3,6.666667,9,20,0.998825
4,5.25,10,21,0.998825
5,4.8,9,24,0.998825
6,4,9,24,0.998825
7,4,7,28,0.998825
8,3.75,7,30,0.998825
9,3.555556,7,32,0.998825
10,3.3,7,33,0.998825
11,3.181818,7,35,0.998825
12,3.083333,7,37,0.998825
13,3,7,39,0.998825
14,2.785714,7,39,0.998825
15,2.8,7,42,0.998825
16,2.6875,7,43,0.998825
17,2.647059,7,45,0.998825
18,2.666667,7,48,0.998825
19,2.526316,7,48,0.998825
20,2.55,7,51,0.998825
21,2.47619,7,52,0.998825
22,2.5,7,55,0.998825
23,2.478261,7,57,0.998825
24,2.416667,7,58,0.998825
25,2.44,7,61,0.998825
26,2.423077,6,62,0.998825
27,2.296296,5,62,0.998825
28,2.392857,7,67,0.998825
29,2.37931,7,69,0.998825
30,2.133333,5,64,0.998825
31,2.322581,5,72,0.998825
32,2.09375,5,67,0.998825
33,2.212121,5,73,0.998825
34,2.117647,5,72,0.998825
35,2.2,5,77,0.998825
36,2.138889,5,77,0.998825
37,2.108108,5,77,0.998825
38,2.078947,5,79,0.998825
39,1.974359,5,77,0.998825
40,2,5,80,0.998825
41,2,5,82,0.998825
42,2,5,84,0.998825
43,2,5,86,0.998825
44,1.954545,5,86,0.998825
45,1.933333,5,87,0.998825
46,1.934783,5,89,0.998825
47,1.914894,5,90,0.998825
48,1.895833,5,91,0.998825
49,1.877551,5,92,0.998825
1,13,12,13,0.998826
2,8.5,9,17,0.998826
3,6.666667,9,20,0.998826
4,5.5,9,22,0.998826
5,4.6,11,23,0.998826
6,4.333333,9,26,0.998826
7,4,9,28,0.998826
8,3.75,8,30,0.998826
9,3.555556,7,32,0.998826
10,3.3,7,33,0.998826
11,3.181818,7,35,0.998826
12,3.083333,7,37,0.998826
13,3,7,39,0.998826
14,2.785714,7,39,0.998826
15,2.733333,7,41,0.998826
16,2.75,7,44,0.998826
17,2.647059,7,45,0.998826
18,2.611111,7,47,0.998826
19,2.578947,7,49,0.998826
20,2.55,7,51,0.998826
21,2.52381,7,53,0.998826
22,2.5,7,55,0.998826
23,2.478261,7,57,0.998826
24,2.416667,5,58,0.998826
25,2.4,7,60,0.998826
26,2.423077,6,62,0.998826
27,2.37037,7,64,0.998826
28,2.392857,7,67,0.998826
29,2.37931,5,69,0.998826
30,2.266667,5,68,0.998826
31,2.258065,5,70,0.998826
32,2.28125,5,73,0.998826
33,2.212121,5,73,0.998826
34,2.147059,5,73,0.998826
35,2.142857,5,75,0.998826
36,2.083333,5,75,0.998826
37,2.054054,5,76,0.998826
38,2.052632,5,78,0.998826
39,1.974359,5,77,0.998826
40,2.025,5,81,0.998826
41,2,5,82,0.998826
42,1.97619,5,83,0.998826
43,1.930233,5,83,0.998826
44,1.977273,5,87,0.998826
45,1.933333,5,87,0.998826
46,1.913043,5,88,0.998826
47,1.914894,5,90,0.998826
48,1.895833,5,91,0.998826
49,1.918367,5,94,0.998826
1,14,10,14,0.998828
2,8.5,11,17,0.998828
3,6.333333,9,19,0.998828
4,5.5,9,22,0.998828
5,4.6,9,23,0.998828
6,4,9,24,0.998828
7,4,7,28,0.998828
8,3.75,7,30,0.998828
9,3.555556,8,32,0.998828
10,3.4,7,34,0.998828
11,3.181818,7,35,0.998828
12,3,7,36,0.998828
13,2.769231,7,36,0.998828
14,2.785714,7,39,0.998828
15,2.733333,7,41,0.998828
16,2.75,7,44,0.998828
17,2.705882,7,46,0.998828
18,2.611111,7,47,0.998828
19,2.578947,7,49,0.998828
20,2.55,7,51,0.998828
21,2.52381,7,53,0.998828
22,2.5,7,55,0.998828
23,2.478261,7,57,0.998828
24,2.416667,7,58,0.998828
25,2.44,7,61,0.998828
26,2.423077,7,62,0.998828
27,2.407407,7,65,0.998828
28,2.357143,7,66,0.998828
29,2.344828,7,68,0.998828
30,2.266667,5,68,0.998828
31,2.258065,5,70,0.998828
32,2.28125,5,73,0.998828
33,2.242424,5,74,0.998828
34,2.147059,5,73,0.998828
35,2.142857,5,75,0.998828
36,2.083333,5,75,0.998828
37,2.108108,5,77,0.998828
38,2.105263,5,80,0.998828
39,2.025641,5,79,0.998828
40,2.025,5,81,0.998828
41,2,5,82,0.998828
42,1.97619,5,83,0.998828
43,2,5,86,0.998828
44,1.931818,5,85,0.998828
45,1.911111,5,86,0.998828
46,1.934783,5,89,0.998828
47,1.93617,5,91,0.998828
48,1.895833,5,91,0.998828
49,1.918367,5,94,0.998828
1,14,12,14,0.998829
2,8.5,10,17,0.998829
3,6.666667,9,20,0.998829
4,5.5,10,22,0.998829
5,4.8,9,24,0.998829
6,4,9,24,0.998829
7,4,7,28,0.998829
8,3.75,9,30,0.998829
9,3.444444,8,31,0.998829
10,3.4,7,34,0.998829
11,3.181818,7,35,0.998829
12,3.083333,7,37,0.998829
13,3,7,39,0.998829
14,2.785714,7,39,0.998829
15,2.8,7,42,0.998829
16,2.75,7,44,0.998829
17,2.705882,7,46,0.998829
18,2.611111,7,47,0.998829
19,2.631579,7,50,0.998829
20,2.5,7,50,0.998829
21,2.52381,7,53,0.998829
22,2.5,7,55,0.998829
23,2.478261,7,57,0.998829
24,2.416667,7,58,0.998829
25,2.4,7,60,0.998829
26,2.423077,7,62,0.998829
27,2.37037,5,64,0.998829
28,2.392857,7,67,0.998829
29,2.37931,5,69,0.998829
30,2.333333,7,70,0.998829
31,2.322581,5,72,0.998829
32,2.28125,5,73,0.998829
33,2.212121,5,73,0.998829
34,2.147059,5,73,0.998829
35,2.171429,5,76,0.998829
36,2.055556,5,74,0.998829
37,2.054054,5,76,0.998829
38,2.026316,5,77,0.998829
39,2.025641,5,79,0.998829
40,2.025,5,81,0.998829
41,2,5,82,0.998829
42,1.952381,5,82,0.998829
43,1.930233,5,83,0.998829
44,1.931818,5,85,0.998829
45,1.955556,5,88,0.998829
46,1.913043,5,88,0.998829
47,1.93617,5,91,0.998829
48,1.875,5,90,0.998829
49,1.918367,5,94,0.998829
1,13,10,13,0.99883
2,8.5,11,17,0.99883
3,6.666667,9,20,0.99883
4,5.25,10,21,0.99883
5,4.8,9,24,0.99883
6,4.333333,9,26,0.99883
7,4,9,28,0.99883
8,3.75,7,30,0.99883
9,3.555556,9,32,0.99883
10,3.3,7,33,0.99883
11,3.090909,7,34,0.99883
12,3,7,36,0.99883
13,2.923077,7,38,0.99883
14,2.785714,7,39,0.99883
15,2.8,7,42,0.99883
16,2.6875,7,43,0.99883
17,2.705882,7,46,0.99883
18,2.611111,7,47,0.99883
19,2.578947,7,49,0.99883
20,2.55,7,51,0.99883
21,2.47619,7,52,0.99883
22,2.5,7,55,0.99883
23,2.478261,7,57,0.99883
24,2.416667,7,58,0.99883
25,2.44,7,61,0.99883
26,2.423077,7,62,0.99883
27,2.407407,7,65,0.99883
28,2.392857,7,67,0.99883
29,2.344828,7,68,0.99883
30,2.233333,5,67,0.99883
31,2.322581,7,72,0.99883
32,2.28125,5,73,0.99883
33,2.121212,5,70,0.99883
34,2.176471,5,74,0.99883
35,2.114286,5,74,0.99883
36,2.083333,5,75,0.99883
37,2.108108,5,77,0.99883
38,2.052632,5,78,0.99883
39,2.025641,5,79,0.99883
40,2.025,5,81,0.99883
41,1.95122,5,80,0.99883
42,1.952381,5,82,0.99883
43,1.953488,5,84,0.99883
44,1.954545,5,86,0.99883
45,1.955556,5,88,0.99883
46,1.913043,5,88,0.99883
47,1.893617,5,89,0.99883
48,1.895833,5,91,0.99883
49,1.877551,5,92,0.99883
1,14,9,14,0.998832
2,8,12,16,0.998832
3,6.333333,11,19,0.998832
4,5.5,9,22,0.998832
5,4.8,10,24,0.998832
6,4.333333,9,26,0.998832
7,4,7,28,0.998832
8,3.75,7,30,0.998832
9,3.555556,7,32,0.998832
10,3.4,7,34,0.998832
11,3.181818,7,35,0.998832
12,3,7,36,0.998832
13,2.923077,7,38,0.998832
14,2.785714,7,39,0.998832
15,2.8,7,42,0.998832
16,2.6875,7,43,0.998832
17,2.647059,7,45,0.998832
18,2.611111,7,47,0.998832
19,2.578947,7,49,0.998832
20,2.55,7,51,0.998832
21,2.52381,7,53,0.998832
22,2.5,7,55,0.998832
23,2.478261,7,57,0.998832
24,2.416667,7,58,0.998832
25,2.44,7,61,0.998832
26,2.423077,5,62,0.998832
27,2.37037,7,64,0.998832
28,2.357143,5,66,0.998832
29,2.344828,5,68,0.998832
30,2.2,5,66,0.998832
31,2.322581,5,72,0.998832
32,2.21875,5,71,0.998832
33,2.181818,5,72,0.998832
34,2.205882,6,75,0.998832
35,2.028571,5,71,0.998832
36,2.055556,5,74,0.998832
37,2.108108,5,77,0.998832
38,2.026316,5,77,0.998832
39,2.076923,5,81,0.998832
40,2.025,5,81,0.998832
41,1.97561,5,81,0.998832
42,1.904762,5,80,0.998832
43,1.976744,5,85,0.998832
44,1.931818,5,85,0.998832
45,1.933333,5,87,0.998832
46,1.934783,5,89,0.998832
47,1.893617,5,89,0.998832
48,1.895833,5,91,0.998832
49,1.897959,5,93,0.998832
1,14,12,14,0.998833
2,8.5,9,17,0.998833
3,6.666667,9,20,0.998833
4,5,10,20,0.998833
5,4.8,9,24,0.998833
6,4.333333,7,26,0.998833
7,4,7,28,0.998833
8,3.75,7,30,0.998833
9,3.555556,7,32,0.998833
10,3.4,7,34,0.998833
11,3.181818,7,35,0.998833
12,3.083333,7,37,0.998833
13,2.923077,7,38,0.998833
14,2.785714,7,39,0.998833
15,2.8,7,42,0.998833
16,2.75,7,44,0.998833
17,2.647059,7,45,0.998833
18,2.611111,7,47,0.998833
19,2.578947,7,49,0.998833
20,2.55,7,51,0.998833
21,2.52381,7,53,0.998833
22,2.5,7,55,0.998833
23,2.478261,7,57,0.998833
24,2.416667,7,58,0.998833
25,2.44,7,61,0.998833
26,2.423077,7,62,0.998833
27,2.407407,5,65,0.998833
28,2.392857,7,67,0.998833
29,2.37931,5,69,0.998833
30,2.266667,5,68,0.998833
31,2.290323,5,71,0.998833
32,2.21875,5,71,0.998833
33,2.212121,5,73,0.998833
34,2.176471,5,74,0.998833
35,2.171429,5,76,0.998833
36,2.083333,5,75,0.998833
37,2.108108,5,77,0.998833
38,2.026316,5,77,0.998833
39,2,5,78,0.998833
40,2.075,5,83,0.998833
41,2,5,82,0.998833
42,2,5,84,0.998833
43,1.953488,5,84,0.998833
44,1.931818,5,85,0.998833
45,1.911111,5,86,0.998833
46,1.913043,5,88,0.998833
47,1.893617,5,89,0.998833
48,1.895833,5,91,0.998833
49,1.918367,5,94,0.998833
1,14,10,14,0.998834
2,8,11,16,0.998834
3,6.666667,9,20,0.998834
4,5.25,9,21,0.998834
5,4.8,9,24,0.998834
6,4.333333,9,26,0.998834
7,4,7,28,0.998834
8,3.75,9,30,0.998834
9,3.555556,9,32,0.998834
10,3.4,7,34,0.998834
11,3.090909,7,34,0.998834
12,3,7,36,0.998834
13,2.769231,7,36,0.998834
14,2.785714,7,39,0.998834
15,2.733333,7,41,0.998834
16,2.75,7,44,0.998834
17,2.705882,7,46,0.998834
18,2.666667,7,48,0.998834
19,2.578947,7,49,0.998834
20,2.55,7,51,0.998834
21,2.52381,7,53,0.998834
22,2.5,7,55,0.998834
23,2.478261,7,57,0.998834
24,2.416667,7,58,0.998834
25,2.44,7,61,0.998834
26,2.423077,5,62,0.998834
27,2.37037,7,64,0.998834
28,2.392857,7,67,0.998834
29,2.137931,5,61,0.998834
30,2.266667,6,68,0.998834
31,2.290323,5,71,0.998834
32,2.25,5,72,0.998834
33,2.181818,5,72,0.998834
34,2.176471,5,74,0.998834
35,2.085714,5,73,0.998834
36,2.055556,5,74,0.998834
37,2.108108,5,77,0.998834
38,2.052632,5,78,0.998834
39,2.051282,5,80,0.998834
40,2.025,5,81,0.998834
41,1.97561,5,81,0.998834
42,2,5,84,0.998834
43,1.953488,5,84,0.998834
44,1.954545,5,86,0.998834
45,1.911111,5,86,0.998834
46,1.934783,5,89,0.998834
47,1.893617,5,89,0.998834
48,1.854167,5,89,0.998834
49,1.897959,5,93,0.998834
1,13,10,13,0.998836
2,8,9,16,0.998836
3,6.666667,9,20,0.998836
4,5.5,9,22,0.998836
5,4.8,8,24,0.998836
6,4.333333,9,26,0.998836
7,4,8,28,0.998836
8,3.75,8,30,0.998836
9,3.555556,7,32,0.998836
10,3.4,7,34,0.998836
11,3.181818,7,35,0.998836
12,3.083333,7,37,0.998836
13,3,7,39,0.998836
14,2.785714,7,39,0.998836
15,2.8,7,42,0.998836
16,2.75,7,44,0.998836
17,2.647059,7,45,0.998836
18,2.666667,7,48,0.998836
19,2.578947,7,49,0.998836
20,2.55,7,51,0.998836
21,2.52381,7,53,0.998836
22,2.5,7,55,0.998836
23,2.478261,7,57,0.998836
24,2.416667,6,58,0.998836
25,2.4,7,60,0.998836
26,2.423077,7,62,0.998836
27,2.37037,7,64,0.998836
28,2.357143,5,66,0.998836
29,2.344828,5,68,0.998836
30,2.266667,5,68,0.998836
31,2.258065,6,70,0.998836
32,2.1875,5,70,0.998836
33,2.181818,5,72,0.998836
34,2.235294,5,76,0.998836
35,2.114286,5,74,0.998836
36,2.055556,5,74,0.998836
37,1.972973,5,73,0.998836
38,2.052632,5,78,0.998836
39,2.051282,5,80,0.998836
40,2.025,5,81,0.998836
41,2,5,82,0.998836
42,1.952381,5,82,0.998836
43,1.976744,5,85,0.998836
44,1.977273,5,87,0.998836
45,1.933333,5,87,0.998836
46,1.934783,5,89,0.998836
47,1.914894,5,90,0.998836
48,1.895833,5,91,0.998836
49,1.897959,5,93,0.998836
1,14,9,14,0.998837
2,8.5,11,17,0.998837
3,6.333333,11,19,0.998837
4,5.25,10,21,0.998837
5,4.6,9,23,0.998837
6,4.333333,9,26,0.998837
7,3.857143,8,27,0.998837
8,3.75,7,30,0.998837
9,3.444444,9,31,0.998837
10,3.4,7,34,0.998837
11,3.181818,7,35,0.998837
12,3.083333,7,37,0.998837
13,2.923077,7,38,0.998837
14,2.785714,7,39,0.998837
15,2.8,7,42,0.998837
16,2.75,7,44,0.998837
17,2.647059,7,45,0.998837
18,2.666667,7,48,0.998837
19,2.631579,7,50,0.998837
20,2.5,7,50,0.998837
21,2.52381,7,53,0.998837
22,2.5,7,55,0.998837
23,2.478261,7,57,0.998837
24,2.416667,7,58,0.998837
25,2.44,7,61,0.998837
26,2.423077,7,62,0.998837
27,2.407407,7,65,0.998837
28,2.357143,7,66,0.998837
29,2.37931,5,69,0.998837
30,2.266667,5,68,0.998837
31,2.258065,5,70,0.998837
32,2.25,5,72,0.998837
33,2.121212,5,70,0.998837
34,2.147059,5,73,0.998837
35,2.171429,5,76,0.998837
36,2.111111,5,76,0.998837
37,2.027027,5,75,0.998837
38,2.105263,5,80,0.998837
39,2.051282,5,80,0.998837
40,2,5,80,0.998837
41,2,5,82,0.998837
42,1.97619,5,83,0.998837
43,1.976744,5,85,0.998837
44,2,5,88,0.998837
45,1.933333,5,87,0.998837
46,1.934783,5,89,0.998837
47,1.914894,5,90,0.998837
48,1.875,5,90,0.998837
49,1.877551,5,92,0.998837
1,14,9,14,0.998839
2,8,11,16,0.998839
3,6.666667,9,20,0.998839
4,5.5,10,22,0.998839
5,4.8,9,24,0.998839
6,4.333333,9,26,0.998839
7,4,7,28,0.998839
8,3.75,7,30,0.998839
9,3.444444,7,31,0.998839
10,3.4,7,34,0.998839
11,3.181818,7,35,0.998839
12,3.083333,7,37,0.998839
13,2.923077,7,38,0.998839
14,2.785714,7,39,0.998839
15,2.8,7,42,0.998839
16,2.75,7,44,0.998839
17,2.647059,7,45,0.998839
18,2.611111,7,47,0.998839
19,2.578947,7,49,0.998839
20,2.55,7,51,0.998839
21,2.52381,7,53,0.998839
22,2.5,7,55,0.998839
23,2.478261,7,57,0.998839
24,2.416667,7,58,0.998839
25,2.4,7,60,0.998839
26,2.423077,7,62,0.998839
27,2.407407,7,65,0.998839
28,2.285714,5,64,0.998839
29,2.344828,5,68,0.998839
30,2.333333,5,70,0.998839
31,2.129032,5,66,0.998839
32,2.25,6,72,0.998839
33,2.212121,5,73,0.998839
34,2.176471,5,74,0.998839
35,2.114286,5,74,0.998839
36,2.111111,5,76,0.998839
37,2.108108,5,77,0.998839
38,2,5,76,0.998839
39,2.051282,5,80,0.998839
40,2,5,80,0.998839
41,2,5,82,0.998839
42,1.952381,5,82,0.998839
43,1.953488,5,84,0.998839
44,1.931818,5,85,0.998839
45,1.955556,5,88,0.998839
46,1.934783,5,89,0.998839
47,1.914894,5,90,0.998839
48,1.916667,5,92,0.998839
49,1.918367,5,94,0.998839
1,14,9,14,0.998841
2,8,12,16,0.998841
3,6.333333,11,19,0.998841
4,5.5,9,22,0.998841
5,4.8,9,24,0.998841
6,4.333333,9,26,0.998841
7,4,7,28,0.998841
8,3.625,7,29,0.998841
9,3.555556,9,32,0.998841
10,3.4,7,34,0.998841
11,3.181818,7,35,0.998841
12,3,7,36,0.998841
13,2.923077,7,38,0.998841
14,2.785714,7,39,0.998841
15,2.8,7,42,0.998841
16,2.6875,7,43,0.998841
17,2.705882,7,46,0.998841
18,2.666667,7,48,0.998841
19,2.578947,7,49,0.998841
20,2.55,7,51,0.998841
21,2.52381,7,53,0.998841
22,2.5,7,55,0.998841
23,2.478261,7,57,0.998841
24,2.416667,7,58,0.998841
25,2.44,7,61,0.998841
26,2.423077,7,62,0.998841
27,2.407407,7,65,0.998841
28,2.392857,7,67,0.998841
29,2.344828,7,68,0.998841
30,2.333333,7,70,0.998841
31,2.322581,7,72,0.998841
32,2.25,5,72,0.998841
33,2.242424,5,74,0.998841
34,2.235294,5,76,0.998841
35,2.142857,5,75,0.998841
36,2.083333,5,75,0.998841
37,2.027027,5,75,0.998841
38,2.105263,5,80,0.998841
39,2.025641,5,79,0.998841
40,2.05,5,82,0.998841
41,2.02439,5,83,0.998841
42,1.97619,5,83,0.998841
43,1.953488,5,84,0.998841
44,1.931818,5,85,0.998841
45,1.977778,5,89,0.998841
46,1.913043,5,88,0.998841
47,1.914894,5,90,0.998841
48,1.895833,5,91,0.998841
49,1.897959,5,93,0.998841
1,14,11,14,0.99884
2,8,11,16,0.99884
3,6.666667,9,20,0.99884
4,5.25,11,21,0.99884
5,4.6,9,23,0.99884
6,4.333333,9,26,0.99884
7,4,7,28,0.99884
8,3.75,9,30,0.99884
9,3.555556,7,32,0.99884
10,3.4,7,34,0.99884
11,3.181818,7,35,0.99884
12,3,7,36,0.99884
13,2.923077,7,38,0.99884
14,2.785714,7,39,0.99884
15,2.8,7,42,0.99884
16,2.6875,7,43,0.99884
17,2.647059,7,45,0.99884
18,2.611111,7,47,0.99884
19,2.631579,7,50,0.99884
20,2.55,7,51,0.99884
21,2.52381,7,53,0.99884
22,2.5,7,55,0.99884
23,2.478261,7,57,0.99884
24,2.416667,7,58,0.99884
25,2.44,7,61,0.99884
26,2.423077,5,62,0.99884
27,2.37037,7,64,0.99884
28,2.392857,7,67,0.99884
29,2.344828,7,68,0.99884
30,2.266667,5,68,0.99884
31,2.290323,5,71,0.99884
32,2.21875,5,71,0.99884
33,2.181818,5,72,0.99884
34,2.205882,5,75,0.99884
35,2.142857,5,75,0.99884
36,2.055556,5,74,0.99884
37,2.108108,5,77,0.99884
38,2.052632,5,78,0.99884
39,2.025641,5,79,0.99884
40,2,5,80,0.99884
41,1.95122,5,80,0.99884
42,2,5,84,0.99884
43,1.930233,5,83,0.99884
44,1.954545,5,86,0.99884
45,1.911111,5,86,0.99884
46,1.934783,5,89,0.99884
47,1.893617,5,89,0.99884
48,1.916667,5,92,0.99884
49,1.877551,5,92,0.99884
1,14,11,14,0.998843
2,8.5,11,17,0.998843
